index,word1,word2,word3,word4,dataset_name,part,id1,id2,id3,id4,id_num
272,Kabul,Afghanistan,Tehran,Iran,capital-common-countries,semantic,[21073],[7041],[13503],[4238],4
273,Kabul,Afghanistan,Tokyo,Japan,capital-common-countries,semantic,[21073],[7041],[5522],[2900],4
274,Kabul,Afghanistan,Athens,Greece,capital-common-countries,semantic,[21073],[7041],[7571],[5483],4
275,Kabul,Afghanistan,Baghdad,Iraq,capital-common-countries,semantic,[21073],[7041],[13952],[5712],4
276,Kabul,Afghanistan,Bangkok,Thailand,capital-common-countries,semantic,[21073],[7041],[12627],[6504],4
277,Kabul,Afghanistan,Beijing,China,capital-common-countries,semantic,[21073],[7041],[7211],[2859],4
278,Kabul,Afghanistan,Berlin,Germany,capital-common-countries,semantic,[21073],[7041],[4068],[2762],4
279,Kabul,Afghanistan,Bern,Switzerland,capital-common-countries,semantic,[21073],[7041],[16595],[5288],4
280,Kabul,Afghanistan,Cairo,Egypt,capital-common-countries,semantic,[21073],[7041],[11096],[5279],4
281,Kabul,Afghanistan,Canberra,Australia,capital-common-countries,semantic,[21073],[7041],[13107],[2660],4
282,Kabul,Afghanistan,Hanoi,Vietnam,capital-common-countries,semantic,[21073],[7041],[24809],[5148],4
283,Kabul,Afghanistan,Havana,Cuba,capital-common-countries,semantic,[21073],[7041],[15278],[7394],4
284,Kabul,Afghanistan,Helsinki,Finland,capital-common-countries,semantic,[21073],[7041],[12331],[6435],4
285,Kabul,Afghanistan,Islamabad,Pakistan,capital-common-countries,semantic,[21073],[7041],[26905],[4501],4
286,London,England,Madrid,Spain,capital-common-countries,semantic,[2414],[2563],[6921],[3577],4
287,London,England,Moscow,Russia,capital-common-countries,semantic,[2414],[2563],[4924],[3607],4
288,London,England,Oslo,Norway,capital-common-countries,semantic,[2414],[2563],[9977],[5120],4
289,London,England,Ottawa,Canada,capital-common-countries,semantic,[2414],[2563],[8166],[2710],4
290,London,England,Paris,France,capital-common-countries,semantic,[2414],[2563],[3000],[2605],4
291,London,England,Rome,Italy,capital-common-countries,semantic,[2414],[2563],[4199],[3304],4
292,London,England,Stockholm,Sweden,capital-common-countries,semantic,[2414],[2563],[8947],[4701],4
293,London,England,Tehran,Iran,capital-common-countries,semantic,[2414],[2563],[13503],[4238],4
294,London,England,Tokyo,Japan,capital-common-countries,semantic,[2414],[2563],[5522],[2900],4
295,London,England,Athens,Greece,capital-common-countries,semantic,[2414],[2563],[7571],[5483],4
296,London,England,Baghdad,Iraq,capital-common-countries,semantic,[2414],[2563],[13952],[5712],4
297,London,England,Bangkok,Thailand,capital-common-countries,semantic,[2414],[2563],[12627],[6504],4
298,London,England,Beijing,China,capital-common-countries,semantic,[2414],[2563],[7211],[2859],4
299,London,England,Berlin,Germany,capital-common-countries,semantic,[2414],[2563],[4068],[2762],4
300,London,England,Bern,Switzerland,capital-common-countries,semantic,[2414],[2563],[16595],[5288],4
301,London,England,Cairo,Egypt,capital-common-countries,semantic,[2414],[2563],[11096],[5279],4
302,London,England,Canberra,Australia,capital-common-countries,semantic,[2414],[2563],[13107],[2660],4
303,London,England,Hanoi,Vietnam,capital-common-countries,semantic,[2414],[2563],[24809],[5148],4
304,London,England,Havana,Cuba,capital-common-countries,semantic,[2414],[2563],[15278],[7394],4
305,London,England,Helsinki,Finland,capital-common-countries,semantic,[2414],[2563],[12331],[6435],4
306,London,England,Islamabad,Pakistan,capital-common-countries,semantic,[2414],[2563],[26905],[4501],4
307,London,England,Kabul,Afghanistan,capital-common-countries,semantic,[2414],[2563],[21073],[7041],4
308,Madrid,Spain,Moscow,Russia,capital-common-countries,semantic,[6921],[3577],[4924],[3607],4
309,Madrid,Spain,Oslo,Norway,capital-common-countries,semantic,[6921],[3577],[9977],[5120],4
310,Madrid,Spain,Ottawa,Canada,capital-common-countries,semantic,[6921],[3577],[8166],[2710],4
311,Madrid,Spain,Paris,France,capital-common-countries,semantic,[6921],[3577],[3000],[2605],4
312,Madrid,Spain,Rome,Italy,capital-common-countries,semantic,[6921],[3577],[4199],[3304],4
313,Madrid,Spain,Stockholm,Sweden,capital-common-countries,semantic,[6921],[3577],[8947],[4701],4
314,Madrid,Spain,Tehran,Iran,capital-common-countries,semantic,[6921],[3577],[13503],[4238],4
315,Madrid,Spain,Tokyo,Japan,capital-common-countries,semantic,[6921],[3577],[5522],[2900],4
316,Madrid,Spain,Athens,Greece,capital-common-countries,semantic,[6921],[3577],[7571],[5483],4
317,Madrid,Spain,Baghdad,Iraq,capital-common-countries,semantic,[6921],[3577],[13952],[5712],4
318,Madrid,Spain,Bangkok,Thailand,capital-common-countries,semantic,[6921],[3577],[12627],[6504],4
319,Madrid,Spain,Beijing,China,capital-common-countries,semantic,[6921],[3577],[7211],[2859],4
320,Madrid,Spain,Berlin,Germany,capital-common-countries,semantic,[6921],[3577],[4068],[2762],4
321,Madrid,Spain,Bern,Switzerland,capital-common-countries,semantic,[6921],[3577],[16595],[5288],4
322,Madrid,Spain,Cairo,Egypt,capital-common-countries,semantic,[6921],[3577],[11096],[5279],4
323,Madrid,Spain,Canberra,Australia,capital-common-countries,semantic,[6921],[3577],[13107],[2660],4
324,Madrid,Spain,Hanoi,Vietnam,capital-common-countries,semantic,[6921],[3577],[24809],[5148],4
325,Madrid,Spain,Havana,Cuba,capital-common-countries,semantic,[6921],[3577],[15278],[7394],4
326,Madrid,Spain,Helsinki,Finland,capital-common-countries,semantic,[6921],[3577],[12331],[6435],4
327,Madrid,Spain,Islamabad,Pakistan,capital-common-countries,semantic,[6921],[3577],[26905],[4501],4
328,Madrid,Spain,Kabul,Afghanistan,capital-common-countries,semantic,[6921],[3577],[21073],[7041],4
329,Madrid,Spain,London,England,capital-common-countries,semantic,[6921],[3577],[2414],[2563],4
330,Moscow,Russia,Oslo,Norway,capital-common-countries,semantic,[4924],[3607],[9977],[5120],4
331,Moscow,Russia,Ottawa,Canada,capital-common-countries,semantic,[4924],[3607],[8166],[2710],4
332,Moscow,Russia,Paris,France,capital-common-countries,semantic,[4924],[3607],[3000],[2605],4
333,Moscow,Russia,Rome,Italy,capital-common-countries,semantic,[4924],[3607],[4199],[3304],4
334,Moscow,Russia,Stockholm,Sweden,capital-common-countries,semantic,[4924],[3607],[8947],[4701],4
335,Moscow,Russia,Tehran,Iran,capital-common-countries,semantic,[4924],[3607],[13503],[4238],4
336,Moscow,Russia,Tokyo,Japan,capital-common-countries,semantic,[4924],[3607],[5522],[2900],4
337,Moscow,Russia,Athens,Greece,capital-common-countries,semantic,[4924],[3607],[7571],[5483],4
338,Moscow,Russia,Baghdad,Iraq,capital-common-countries,semantic,[4924],[3607],[13952],[5712],4
339,Moscow,Russia,Bangkok,Thailand,capital-common-countries,semantic,[4924],[3607],[12627],[6504],4
340,Moscow,Russia,Beijing,China,capital-common-countries,semantic,[4924],[3607],[7211],[2859],4
341,Moscow,Russia,Berlin,Germany,capital-common-countries,semantic,[4924],[3607],[4068],[2762],4
342,Moscow,Russia,Bern,Switzerland,capital-common-countries,semantic,[4924],[3607],[16595],[5288],4
343,Moscow,Russia,Cairo,Egypt,capital-common-countries,semantic,[4924],[3607],[11096],[5279],4
344,Moscow,Russia,Canberra,Australia,capital-common-countries,semantic,[4924],[3607],[13107],[2660],4
345,Moscow,Russia,Hanoi,Vietnam,capital-common-countries,semantic,[4924],[3607],[24809],[5148],4
346,Moscow,Russia,Havana,Cuba,capital-common-countries,semantic,[4924],[3607],[15278],[7394],4
347,Moscow,Russia,Helsinki,Finland,capital-common-countries,semantic,[4924],[3607],[12331],[6435],4
348,Moscow,Russia,Islamabad,Pakistan,capital-common-countries,semantic,[4924],[3607],[26905],[4501],4
349,Moscow,Russia,Kabul,Afghanistan,capital-common-countries,semantic,[4924],[3607],[21073],[7041],4
350,Moscow,Russia,London,England,capital-common-countries,semantic,[4924],[3607],[2414],[2563],4
351,Moscow,Russia,Madrid,Spain,capital-common-countries,semantic,[4924],[3607],[6921],[3577],4
352,Oslo,Norway,Ottawa,Canada,capital-common-countries,semantic,[9977],[5120],[8166],[2710],4
353,Oslo,Norway,Paris,France,capital-common-countries,semantic,[9977],[5120],[3000],[2605],4
354,Oslo,Norway,Rome,Italy,capital-common-countries,semantic,[9977],[5120],[4199],[3304],4
355,Oslo,Norway,Stockholm,Sweden,capital-common-countries,semantic,[9977],[5120],[8947],[4701],4
356,Oslo,Norway,Tehran,Iran,capital-common-countries,semantic,[9977],[5120],[13503],[4238],4
357,Oslo,Norway,Tokyo,Japan,capital-common-countries,semantic,[9977],[5120],[5522],[2900],4
358,Oslo,Norway,Athens,Greece,capital-common-countries,semantic,[9977],[5120],[7571],[5483],4
359,Oslo,Norway,Baghdad,Iraq,capital-common-countries,semantic,[9977],[5120],[13952],[5712],4
360,Oslo,Norway,Bangkok,Thailand,capital-common-countries,semantic,[9977],[5120],[12627],[6504],4
361,Oslo,Norway,Beijing,China,capital-common-countries,semantic,[9977],[5120],[7211],[2859],4
362,Oslo,Norway,Berlin,Germany,capital-common-countries,semantic,[9977],[5120],[4068],[2762],4
363,Oslo,Norway,Bern,Switzerland,capital-common-countries,semantic,[9977],[5120],[16595],[5288],4
364,Oslo,Norway,Cairo,Egypt,capital-common-countries,semantic,[9977],[5120],[11096],[5279],4
365,Oslo,Norway,Canberra,Australia,capital-common-countries,semantic,[9977],[5120],[13107],[2660],4
366,Oslo,Norway,Hanoi,Vietnam,capital-common-countries,semantic,[9977],[5120],[24809],[5148],4
367,Oslo,Norway,Havana,Cuba,capital-common-countries,semantic,[9977],[5120],[15278],[7394],4
368,Oslo,Norway,Helsinki,Finland,capital-common-countries,semantic,[9977],[5120],[12331],[6435],4
369,Oslo,Norway,Islamabad,Pakistan,capital-common-countries,semantic,[9977],[5120],[26905],[4501],4
370,Oslo,Norway,Kabul,Afghanistan,capital-common-countries,semantic,[9977],[5120],[21073],[7041],4
371,Oslo,Norway,London,England,capital-common-countries,semantic,[9977],[5120],[2414],[2563],4
372,Oslo,Norway,Madrid,Spain,capital-common-countries,semantic,[9977],[5120],[6921],[3577],4
373,Oslo,Norway,Moscow,Russia,capital-common-countries,semantic,[9977],[5120],[4924],[3607],4
374,Ottawa,Canada,Paris,France,capital-common-countries,semantic,[8166],[2710],[3000],[2605],4
375,Ottawa,Canada,Rome,Italy,capital-common-countries,semantic,[8166],[2710],[4199],[3304],4
376,Ottawa,Canada,Stockholm,Sweden,capital-common-countries,semantic,[8166],[2710],[8947],[4701],4
377,Ottawa,Canada,Tehran,Iran,capital-common-countries,semantic,[8166],[2710],[13503],[4238],4
378,Ottawa,Canada,Tokyo,Japan,capital-common-countries,semantic,[8166],[2710],[5522],[2900],4
379,Ottawa,Canada,Athens,Greece,capital-common-countries,semantic,[8166],[2710],[7571],[5483],4
380,Ottawa,Canada,Baghdad,Iraq,capital-common-countries,semantic,[8166],[2710],[13952],[5712],4
381,Ottawa,Canada,Bangkok,Thailand,capital-common-countries,semantic,[8166],[2710],[12627],[6504],4
382,Ottawa,Canada,Beijing,China,capital-common-countries,semantic,[8166],[2710],[7211],[2859],4
383,Ottawa,Canada,Berlin,Germany,capital-common-countries,semantic,[8166],[2710],[4068],[2762],4
384,Ottawa,Canada,Bern,Switzerland,capital-common-countries,semantic,[8166],[2710],[16595],[5288],4
385,Ottawa,Canada,Cairo,Egypt,capital-common-countries,semantic,[8166],[2710],[11096],[5279],4
386,Ottawa,Canada,Canberra,Australia,capital-common-countries,semantic,[8166],[2710],[13107],[2660],4
387,Ottawa,Canada,Hanoi,Vietnam,capital-common-countries,semantic,[8166],[2710],[24809],[5148],4
388,Ottawa,Canada,Havana,Cuba,capital-common-countries,semantic,[8166],[2710],[15278],[7394],4
389,Ottawa,Canada,Helsinki,Finland,capital-common-countries,semantic,[8166],[2710],[12331],[6435],4
390,Ottawa,Canada,Islamabad,Pakistan,capital-common-countries,semantic,[8166],[2710],[26905],[4501],4
391,Ottawa,Canada,Kabul,Afghanistan,capital-common-countries,semantic,[8166],[2710],[21073],[7041],4
392,Ottawa,Canada,London,England,capital-common-countries,semantic,[8166],[2710],[2414],[2563],4
393,Ottawa,Canada,Madrid,Spain,capital-common-countries,semantic,[8166],[2710],[6921],[3577],4
394,Ottawa,Canada,Moscow,Russia,capital-common-countries,semantic,[8166],[2710],[4924],[3607],4
395,Ottawa,Canada,Oslo,Norway,capital-common-countries,semantic,[8166],[2710],[9977],[5120],4
396,Paris,France,Rome,Italy,capital-common-countries,semantic,[3000],[2605],[4199],[3304],4
397,Paris,France,Stockholm,Sweden,capital-common-countries,semantic,[3000],[2605],[8947],[4701],4
398,Paris,France,Tehran,Iran,capital-common-countries,semantic,[3000],[2605],[13503],[4238],4
399,Paris,France,Tokyo,Japan,capital-common-countries,semantic,[3000],[2605],[5522],[2900],4
400,Paris,France,Athens,Greece,capital-common-countries,semantic,[3000],[2605],[7571],[5483],4
401,Paris,France,Baghdad,Iraq,capital-common-countries,semantic,[3000],[2605],[13952],[5712],4
402,Paris,France,Bangkok,Thailand,capital-common-countries,semantic,[3000],[2605],[12627],[6504],4
403,Paris,France,Beijing,China,capital-common-countries,semantic,[3000],[2605],[7211],[2859],4
404,Paris,France,Berlin,Germany,capital-common-countries,semantic,[3000],[2605],[4068],[2762],4
405,Paris,France,Bern,Switzerland,capital-common-countries,semantic,[3000],[2605],[16595],[5288],4
406,Paris,France,Cairo,Egypt,capital-common-countries,semantic,[3000],[2605],[11096],[5279],4
407,Paris,France,Canberra,Australia,capital-common-countries,semantic,[3000],[2605],[13107],[2660],4
408,Paris,France,Hanoi,Vietnam,capital-common-countries,semantic,[3000],[2605],[24809],[5148],4
409,Paris,France,Havana,Cuba,capital-common-countries,semantic,[3000],[2605],[15278],[7394],4
410,Paris,France,Helsinki,Finland,capital-common-countries,semantic,[3000],[2605],[12331],[6435],4
411,Paris,France,Islamabad,Pakistan,capital-common-countries,semantic,[3000],[2605],[26905],[4501],4
412,Paris,France,Kabul,Afghanistan,capital-common-countries,semantic,[3000],[2605],[21073],[7041],4
413,Paris,France,London,England,capital-common-countries,semantic,[3000],[2605],[2414],[2563],4
414,Paris,France,Madrid,Spain,capital-common-countries,semantic,[3000],[2605],[6921],[3577],4
415,Paris,France,Moscow,Russia,capital-common-countries,semantic,[3000],[2605],[4924],[3607],4
416,Paris,France,Oslo,Norway,capital-common-countries,semantic,[3000],[2605],[9977],[5120],4
417,Paris,France,Ottawa,Canada,capital-common-countries,semantic,[3000],[2605],[8166],[2710],4
418,Rome,Italy,Stockholm,Sweden,capital-common-countries,semantic,[4199],[3304],[8947],[4701],4
419,Rome,Italy,Tehran,Iran,capital-common-countries,semantic,[4199],[3304],[13503],[4238],4
420,Rome,Italy,Tokyo,Japan,capital-common-countries,semantic,[4199],[3304],[5522],[2900],4
421,Rome,Italy,Athens,Greece,capital-common-countries,semantic,[4199],[3304],[7571],[5483],4
422,Rome,Italy,Baghdad,Iraq,capital-common-countries,semantic,[4199],[3304],[13952],[5712],4
423,Rome,Italy,Bangkok,Thailand,capital-common-countries,semantic,[4199],[3304],[12627],[6504],4
424,Rome,Italy,Beijing,China,capital-common-countries,semantic,[4199],[3304],[7211],[2859],4
425,Rome,Italy,Berlin,Germany,capital-common-countries,semantic,[4199],[3304],[4068],[2762],4
426,Rome,Italy,Bern,Switzerland,capital-common-countries,semantic,[4199],[3304],[16595],[5288],4
427,Rome,Italy,Cairo,Egypt,capital-common-countries,semantic,[4199],[3304],[11096],[5279],4
428,Rome,Italy,Canberra,Australia,capital-common-countries,semantic,[4199],[3304],[13107],[2660],4
429,Rome,Italy,Hanoi,Vietnam,capital-common-countries,semantic,[4199],[3304],[24809],[5148],4
430,Rome,Italy,Havana,Cuba,capital-common-countries,semantic,[4199],[3304],[15278],[7394],4
431,Rome,Italy,Helsinki,Finland,capital-common-countries,semantic,[4199],[3304],[12331],[6435],4
432,Rome,Italy,Islamabad,Pakistan,capital-common-countries,semantic,[4199],[3304],[26905],[4501],4
433,Rome,Italy,Kabul,Afghanistan,capital-common-countries,semantic,[4199],[3304],[21073],[7041],4
434,Rome,Italy,London,England,capital-common-countries,semantic,[4199],[3304],[2414],[2563],4
435,Rome,Italy,Madrid,Spain,capital-common-countries,semantic,[4199],[3304],[6921],[3577],4
436,Rome,Italy,Moscow,Russia,capital-common-countries,semantic,[4199],[3304],[4924],[3607],4
437,Rome,Italy,Oslo,Norway,capital-common-countries,semantic,[4199],[3304],[9977],[5120],4
438,Rome,Italy,Ottawa,Canada,capital-common-countries,semantic,[4199],[3304],[8166],[2710],4
439,Rome,Italy,Paris,France,capital-common-countries,semantic,[4199],[3304],[3000],[2605],4
440,Stockholm,Sweden,Tehran,Iran,capital-common-countries,semantic,[8947],[4701],[13503],[4238],4
441,Stockholm,Sweden,Tokyo,Japan,capital-common-countries,semantic,[8947],[4701],[5522],[2900],4
442,Stockholm,Sweden,Athens,Greece,capital-common-countries,semantic,[8947],[4701],[7571],[5483],4
443,Stockholm,Sweden,Baghdad,Iraq,capital-common-countries,semantic,[8947],[4701],[13952],[5712],4
444,Stockholm,Sweden,Bangkok,Thailand,capital-common-countries,semantic,[8947],[4701],[12627],[6504],4
445,Stockholm,Sweden,Beijing,China,capital-common-countries,semantic,[8947],[4701],[7211],[2859],4
446,Stockholm,Sweden,Berlin,Germany,capital-common-countries,semantic,[8947],[4701],[4068],[2762],4
447,Stockholm,Sweden,Bern,Switzerland,capital-common-countries,semantic,[8947],[4701],[16595],[5288],4
448,Stockholm,Sweden,Cairo,Egypt,capital-common-countries,semantic,[8947],[4701],[11096],[5279],4
449,Stockholm,Sweden,Canberra,Australia,capital-common-countries,semantic,[8947],[4701],[13107],[2660],4
450,Stockholm,Sweden,Hanoi,Vietnam,capital-common-countries,semantic,[8947],[4701],[24809],[5148],4
451,Stockholm,Sweden,Havana,Cuba,capital-common-countries,semantic,[8947],[4701],[15278],[7394],4
452,Stockholm,Sweden,Helsinki,Finland,capital-common-countries,semantic,[8947],[4701],[12331],[6435],4
453,Stockholm,Sweden,Islamabad,Pakistan,capital-common-countries,semantic,[8947],[4701],[26905],[4501],4
